id,CCTV,피시방,버스정류장,공원,교차로,교회,스쿨존,놀이터,옐로카펫,위험지역,학원,target
20366,0,0,0,0,0,0,0,0,0,0,0,0
4076,0,0,0,0,0,0,0,0,0,0,0,0
20365,0,0,0,0,0,0,0,0,0,0,0,0
4051,0,0,1,0,0,0,0,0,0,0,0,0
20364,0,0,0,0,0,0,0,0,0,0,0,0
4050,0,0,0,0,0,0,0,0,0,0,0,0
4049,0,0,4,0,1,0,0,0,0,0,0,0
4048,0,0,0,0,0,0,0,0,0,0,0,0
4055,0,0,6,0,0,0,0,0,0,0,0,0
4054,0,0,0,0,0,0,0,0,0,0,0,0
4053,0,0,1,0,0,0,0,0,0,0,0,0
4052,0,0,0,0,0,0,0,0,0,0,0,0
4059,0,0,0,1,0,0,0,0,0,0,0,0
4058,0,0,0,0,0,0,0,0,0,0,0,0
4057,0,0,6,0,0,0,0,0,0,0,0,0
4056,0,0,0,0,0,0,0,0,0,0,0,0
12083,0,0,0,0,0,0,0,0,0,0,0,0
4060,0,0,4,0,0,0,0,0,0,0,0,0
12082,0,0,0,0,0,0,0,0,0,0,0,0
4035,0,0,0,0,0,0,0,0,0,0,0,0
12081,0,0,0,0,0,0,0,0,0,0,0,0
4034,0,0,0,0,0,0,0,0,0,0,0,0
12080,0,0,0,0,0,0,0,0,0,0,0,0
4033,0,0,0,0,0,0,0,0,0,0,0,0
12087,0,0,6,1,0,0,0,2,0,0,0,0
12086,0,0,8,1,0,1,1,2,0,0,0,0
4039,0,0,1,0,0,0,0,0,0,0,0,0
12085,0,0,0,1,0,0,2,1,0,0,0,0
4038,0,0,0,0,0,0,0,0,0,0,0,0
12084,0,0,0,0,0,0,0,0,0,0,0,0
4037,0,0,0,0,0,0,0,0,0,0,0,0
12091,0,0,0,1,0,1,1,1,0,0,1,0
4036,0,0,0,0,0,0,0,0,0,0,0,0
12090,0,0,8,1,0,1,0,0,0,0,2,0
4043,0,0,0,0,0,0,0,0,0,0,0,0
12089,0,1,6,2,0,1,1,3,0,1,4,1
4042,0,0,0,0,0,0,0,0,0,0,0,0
12088,0,0,10,1,0,0,2,3,0,0,0,0
4041,0,0,0,0,0,0,0,0,0,0,0,0
12095,0,0,2,0,0,1,1,1,0,0,0,0
4040,0,0,4,0,0,0,0,0,0,0,0,0
12094,1,1,13,0,2,0,0,1,0,4,9,1
4047,0,0,0,0,0,0,0,0,0,0,0,0
12093,0,0,6,1,0,0,2,2,0,0,5,1
4046,0,0,0,0,0,0,0,0,0,0,0,0
12092,0,0,9,0,1,0,0,0,0,3,2,0
4045,0,0,0,0,0,0,0,0,0,0,0,0
4044,0,0,0,0,0,0,0,0,0,0,0,0
3891,0,0,0,0,0,0,0,0,0,0,0,0
3888,0,0,0,0,0,0,0,0,0,0,0,0
3895,0,0,0,0,0,0,0,0,0,0,0,0
3894,0,0,0,0,0,0,0,0,0,0,0,0
3893,0,0,0,0,0,0,0,0,0,0,0,0
3892,0,0,0,0,0,0,0,0,0,0,0,0
3899,0,0,0,0,0,0,0,0,0,0,0,0
3898,0,0,0,0,0,0,0,0,0,0,0,0
3903,0,0,0,0,0,0,0,0,0,0,0,0
3902,0,0,0,0,0,0,0,0,0,0,0,0
3901,0,0,0,0,0,0,0,0,0,0,0,0
3900,0,0,0,0,0,0,0,0,0,0,0,0
3875,0,0,0,0,0,0,0,0,0,0,0,0
3874,0,0,0,0,0,0,0,0,0,0,0,0
3873,0,0,0,0,0,0,0,0,0,0,0,0
3872,0,0,0,0,0,0,0,0,0,0,0,0
3878,0,0,0,0,0,0,0,0,0,0,0,0
3877,0,0,0,0,0,0,0,0,0,0,0,0
3876,0,0,0,0,0,0,0,0,0,0,0,0
3883,0,0,4,0,0,0,0,0,0,0,0,0
3882,0,0,1,0,0,1,1,1,0,0,1,0
3881,1,0,2,0,1,0,0,0,0,0,0,0
3880,0,0,0,0,0,0,0,0,0,0,0,0
3887,0,0,7,0,0,0,0,0,0,0,0,0
3886,1,0,3,0,0,0,0,0,0,2,0,0
3885,0,0,7,0,0,0,0,0,0,0,0,0
3884,0,0,2,0,0,0,0,0,0,0,0,0
3863,0,0,0,0,0,0,0,0,0,0,0,0
3867,0,0,2,0,0,0,0,0,0,0,0,0
3866,0,0,6,1,0,0,0,0,0,0,0,0
3865,0,0,0,0,0,0,0,0,0,0,0,0
3864,0,0,0,0,0,0,0,0,0,0,0,0
3871,0,0,0,0,0,0,0,0,0,0,0,0
3870,0,0,0,0,0,0,0,0,0,0,0,0
3869,0,0,0,0,0,0,0,0,0,0,0,0
12147,0,0,1,0,0,0,0,0,0,0,0,0
3868,0,0,0,0,0,0,0,0,0,0,0,0
12146,0,0,0,2,0,0,0,0,0,0,0,0
12145,0,0,2,0,0,1,0,0,0,0,0,0
12144,0,0,3,0,0,0,0,0,0,0,0,0
12151,0,0,4,1,0,0,0,0,0,0,0,0
12150,0,0,2,0,0,0,0,0,0,0,0,0
12149,0,0,0,0,0,0,0,0,0,0,0,0
12148,0,0,0,0,0,0,0,0,0,0,0,0
12155,0,0,0,0,0,0,0,0,0,0,0,0
12154,0,0,1,0,0,0,0,0,0,0,0,0
12153,0,0,2,0,0,0,0,0,0,0,0,0
12152,0,0,0,0,0,0,0,0,0,0,0,0
12156,0,0,0,1,0,0,0,0,0,0,0,0
12131,0,0,0,0,0,0,0,0,0,0,0,0
12130,0,0,0,0,0,0,0,0,0,0,0,0
12129,0,0,0,0,0,0,0,0,0,0,0,0
12128,0,0,0,0,0,0,0,0,0,0,0,0
12135,1,0,6,0,1,1,0,1,0,5,3,1
12134,0,0,6,0,1,0,1,1,0,0,6,0
12133,0,0,10,0,0,1,1,1,0,0,1,0
12132,0,0,2,0,0,0,1,1,0,0,1,0
12139,0,0,15,0,0,1,0,0,0,0,0,0
12138,0,0,0,0,0,0,0,0,0,0,0,0
12137,0,0,0,1,0,0,0,0,0,0,2,0
12136,0,0,6,0,0,1,0,0,0,0,1,0
12143,0,0,0,0,0,0,0,0,0,0,0,0
12142,0,0,0,0,0,0,0,0,0,0,0,0
12141,0,0,0,0,0,0,0,0,0,0,0,0
12140,0,0,0,0,0,0,0,0,0,0,0,0
12115,0,0,0,0,0,0,0,0,0,0,0,0
12114,0,0,0,0,0,0,0,0,0,0,0,0
12113,0,0,0,0,0,0,0,0,0,0,0,0
12112,0,0,0,0,0,0,0,0,0,0,1,0
12119,0,0,0,0,0,0,0,0,0,0,0,0
12118,0,0,0,0,0,0,0,0,0,0,0,0
12117,0,0,0,0,0,0,0,0,0,0,0,0
12116,0,0,0,0,0,0,0,0,0,0,0,0
12123,0,0,8,0,0,0,1,0,0,0,0,0
12122,0,3,9,1,0,1,0,0,0,0,0,0
12121,0,0,5,0,0,0,1,0,0,0,0,0
12120,0,0,3,0,0,0,1,5,0,0,1,0
12127,0,0,0,0,0,0,0,0,0,0,0,0
12126,0,0,0,0,0,0,0,0,0,0,0,0
12125,0,0,0,0,0,0,0,0,0,0,0,0
12124,0,0,4,0,0,0,0,0,0,0,0,0
12099,0,0,0,0,0,0,0,0,0,0,0,0
12098,0,0,0,0,0,0,0,0,0,0,0,0
12097,0,0,0,1,0,0,3,2,0,0,1,0
20339,0,0,0,0,0,0,0,0,0,0,0,0
12096,1,0,5,0,0,0,1,1,0,1,6,1
20338,0,0,0,0,0,0,0,0,0,0,0,0
12103,0,0,0,2,0,0,1,1,0,0,0,0
20337,0,0,0,0,0,0,0,0,0,0,0,0
12102,0,0,5,2,0,0,1,0,0,0,1,0
20336,0,0,0,0,0,0,0,0,0,0,0,0
12101,0,0,5,2,0,0,0,1,0,0,2,0
20343,0,0,0,0,0,0,0,0,0,0,0,0
12100,0,0,0,0,0,0,0,0,0,0,0,0
20342,0,0,0,0,0,0,0,0,0,0,0,0
12107,0,1,4,1,0,0,0,1,0,0,0,0
20341,0,0,0,0,0,0,0,0,0,0,0,0
12106,0,0,4,0,0,0,2,2,0,0,2,0
20340,0,0,0,0,0,0,0,0,0,0,0,0
12105,0,0,0,0,0,0,0,0,0,0,0,0
20347,0,0,0,0,0,0,0,0,0,0,0,0
12104,0,0,0,0,0,0,0,0,0,0,0,0
20346,0,0,0,0,0,0,0,0,0,0,0,0
12111,0,0,0,0,0,0,0,0,0,0,1,0
20345,0,0,0,0,0,0,0,0,0,0,0,0
12110,0,0,0,0,0,0,0,0,0,0,0,0
20344,0,0,0,0,0,0,0,0,0,0,0,0
12109,0,0,0,0,0,0,0,0,0,0,0,0
20351,0,0,0,0,0,0,0,0,0,0,0,0
12108,0,0,0,0,0,0,0,0,0,0,0,0
20350,0,0,0,0,0,0,0,0,0,0,0,0
10419,0,0,1,0,0,0,1,0,0,0,0,0
20349,0,0,0,0,0,0,0,0,0,0,0,0
10418,0,1,6,0,3,0,0,0,0,4,2,0
3907,0,0,0,0,0,0,0,0,0,0,0,0
20348,0,0,0,0,0,0,0,0,0,0,0,0
10417,0,0,2,1,0,0,1,3,0,0,2,0
3906,0,0,0,0,0,0,0,0,0,0,0,0
20323,0,0,2,1,0,0,0,1,0,0,0,0
10416,0,1,6,0,0,0,1,2,0,0,1,0
3905,0,0,0,0,0,0,0,0,0,0,0,0
20322,0,0,3,2,0,0,2,0,1,0,0,0
10423,0,0,4,0,0,0,0,0,0,0,0,0
3904,0,0,0,0,0,0,0,0,0,0,0,0
20321,0,0,9,1,0,0,0,1,0,0,0,0
10422,0,1,5,0,1,1,0,0,0,0,0,0
20320,0,0,12,0,0,0,3,0,1,0,0,0
10421,0,0,2,0,1,0,1,0,0,0,0,0
20327,0,0,0,0,0,0,0,0,0,0,0,0
10420,0,0,6,0,1,1,0,1,0,0,0,0
3909,0,0,0,0,0,0,0,0,0,0,0,0
20326,0,0,0,0,0,0,0,0,0,0,0,0
10427,0,0,4,0,0,0,0,2,0,0,2,0
3908,0,0,0,0,0,0,0,0,0,0,0,0
20325,0,0,0,0,0,0,0,0,0,0,0,0
10426,0,2,5,0,0,0,0,2,0,0,3,1
3915,0,0,0,0,0,0,0,0,0,0,0,0
20324,0,0,0,0,0,0,0,0,0,0,0,0
10425,0,0,10,0,1,1,4,0,0,1,3,1
3914,0,0,0,0,0,0,0,0,0,0,0,0
20331,0,0,0,0,0,0,0,0,0,0,0,0
10424,1,0,12,0,2,0,0,0,0,3,0,0
3913,0,0,0,0,0,0,0,0,0,0,0,0
20330,0,0,0,0,0,0,0,0,0,0,0,0
10431,0,0,4,0,0,0,2,1,0,0,1,0
20329,0,0,0,0,0,0,0,0,0,0,0,0
10430,0,0,0,2,0,0,0,0,0,0,0,0
20328,0,0,0,0,0,0,0,0,0,0,0,0
10429,0,0,5,0,0,1,1,1,0,0,0,0
20335,0,0,0,0,0,0,0,0,0,0,0,0
10428,0,0,7,0,0,0,0,0,0,0,1,0
20334,0,0,0,0,0,0,0,0,0,0,0,0
10403,0,0,0,0,0,0,0,0,0,0,0,0
20333,0,0,0,0,0,0,0,0,0,0,0,0
10402,0,0,1,0,0,0,0,0,0,0,0,0
20332,0,0,0,0,0,0,0,0,0,0,0,0
10401,0,1,3,0,0,0,0,0,0,2,0,0
10400,0,0,2,0,0,0,0,0,0,0,0,0
10407,0,0,0,0,0,0,0,4,0,0,0,0
10406,0,2,4,0,0,0,0,2,0,0,4,1
10405,0,0,4,0,0,1,2,0,0,0,1,0
20311,0,0,0,0,0,0,0,0,0,0,0,0
10404,0,0,0,0,0,0,0,0,0,0,0,0
20310,0,0,0,0,0,0,0,0,0,0,0,0
10411,0,0,0,0,0,0,0,0,0,0,0,0
20309,0,0,0,0,0,0,0,0,0,0,0,0
10410,0,0,4,2,0,0,1,1,0,0,2,0
20308,0,0,0,0,0,0,0,0,0,0,0,0
10409,0,0,5,1,0,0,0,6,0,0,2,0
20315,0,0,0,0,0,0,0,0,0,0,0,0
10408,0,0,0,0,0,0,0,0,0,0,0,0
20314,0,0,0,0,0,0,0,0,0,0,0,0
10415,0,0,0,0,0,0,1,0,0,0,0,0
20313,0,0,0,0,0,0,0,0,0,0,0,0
10414,0,0,0,0,0,0,0,0,0,0,0,0
20312,0,0,0,0,0,0,0,0,0,0,0,0
10413,0,0,0,0,0,0,0,0,0,0,0,0
20319,0,0,0,0,0,0,0,0,0,0,0,0
10412,0,0,0,0,0,0,0,0,0,0,0,0
20318,0,0,0,0,0,0,0,0,0,0,0,0
10387,0,0,0,0,0,0,0,0,0,0,0,0
20317,0,0,0,1,0,0,0,0,0,0,0,0
10386,0,0,0,0,0,0,0,0,0,0,0,0
20316,0,0,0,0,0,0,0,0,0,0,0,0
10385,0,0,0,0,0,0,0,0,0,0,0,0
10384,0,0,0,0,0,0,0,0,0,0,0,0
10391,0,0,3,0,1,0,1,0,0,0,0,0
10390,0,0,3,0,0,0,0,0,0,0,0,0
10389,0,0,0,0,0,0,0,0,0,0,0,0
10388,0,0,0,0,0,0,0,0,0,0,0,0
10395,0,0,4,0,0,0,0,0,0,0,0,0
10394,0,0,1,0,0,0,2,0,0,0,0,0
10393,0,0,3,0,0,0,0,0,0,0,0,0
10392,0,0,2,0,0,0,0,0,0,0,0,0
10399,0,0,2,0,0,0,0,0,0,0,0,0
10398,0,0,3,0,0,0,0,0,0,0,0,0
10397,0,0,4,0,0,0,1,0,0,1,0,0
10396,0,0,6,0,1,0,1,2,0,0,2,0
18611,0,0,0,0,0,0,0,0,0,0,0,0
18610,0,0,0,0,0,0,0,0,0,0,0,0
18609,0,0,0,0,0,0,0,0,0,0,0,0
18608,0,0,0,0,0,0,0,0,0,0,0,0
18615,0,0,3,0,0,0,0,0,0,0,0,0
18614,0,0,0,0,0,0,0,0,0,0,0,0
10379,0,0,0,0,0,0,0,0,0,0,0,0
18613,0,0,0,0,0,0,0,0,0,0,0,0
10378,0,0,2,0,0,0,0,0,0,0,0,0
18612,0,0,0,0,0,0,0,0,0,0,0,0
10377,0,0,0,0,0,0,0,0,0,0,0,0
18619,0,0,2,0,0,0,0,0,0,0,0,0
10376,0,0,0,0,0,0,0,0,0,0,0,0
18618,0,0,4,0,0,0,0,0,0,0,0,0
10383,0,0,0,0,0,0,0,0,0,0,0,0
18617,0,0,3,0,0,0,0,0,0,0,0,0
10382,0,0,0,0,0,0,0,0,0,0,0,0
18616,0,0,5,0,1,0,2,1,1,0,0,0
10381,0,0,0,0,0,0,0,0,0,0,0,0
18623,0,0,0,0,0,0,0,0,0,0,0,0
10380,0,0,8,0,0,0,0,0,0,0,0,0
18622,0,0,0,0,0,0,0,0,0,0,0,0
18621,0,0,0,0,0,0,0,0,0,0,0,0
2179,0,0,2,0,0,0,0,0,0,0,0,0
18620,0,0,0,0,0,0,0,0,0,0,0,0
2178,0,0,0,0,0,0,0,0,0,0,0,0
18595,0,0,0,0,0,0,0,0,0,0,0,0
2177,0,0,0,0,0,0,0,0,0,0,0,0
18594,0,0,0,0,0,0,0,0,0,0,0,0
2176,0,0,0,0,0,0,0,0,0,0,0,0
18593,0,0,0,0,0,0,0,0,0,0,0,0
18592,0,0,0,0,0,0,0,0,0,0,0,0
18599,0,0,0,0,0,0,0,0,0,0,0,0
2181,0,0,0,0,0,0,0,0,0,0,0,0
18598,0,0,0,0,0,0,0,0,0,0,0,0
2180,0,0,0,0,0,0,0,0,0,0,0,0
18597,0,0,0,0,0,0,0,0,0,0,0,0
18596,0,0,0,0,0,0,0,0,0,0,0,0
18603,0,0,0,0,0,0,0,0,0,0,0,0
18602,0,0,0,0,0,0,0,0,0,0,0,0
18601,0,0,0,0,0,0,0,0,0,0,0,0
18600,0,0,0,0,0,0,0,0,0,0,0,0
18607,0,0,0,0,0,0,0,0,0,0,0,0
2189,0,0,0,0,0,0,0,0,0,0,0,0
18606,0,0,0,0,0,0,0,0,0,0,0,0
2188,0,0,0,0,0,0,0,0,0,0,0,0
18605,0,0,0,0,0,0,0,0,0,0,0,0
18604,0,0,0,0,0,0,0,0,0,0,0,0
18587,0,0,0,0,0,0,0,0,0,0,0,0
18591,0,0,0,0,0,0,0,0,0,0,0,0
18590,0,0,0,0,0,0,0,0,0,0,0,0
18589,0,0,0,0,0,0,0,0,0,0,0,0
18588,0,0,0,0,0,0,0,0,0,0,0,0
10435,0,0,0,0,0,0,0,0,0,0,0,0
10434,0,0,0,0,0,0,0,0,0,0,0,0
10433,0,0,0,0,0,0,0,0,0,0,0,0
10432,0,0,0,0,0,0,1,2,0,0,1,0
10439,0,0,0,0,0,0,0,0,0,0,0,0
10438,0,0,0,0,0,0,0,0,0,0,0,0
10437,0,0,0,0,0,0,0,0,0,0,0,0
10436,0,0,0,0,0,0,0,0,0,0,0,0
10442,0,0,0,0,0,0,0,0,0,0,0,0
18657,0,0,0,0,0,0,0,0,0,0,0,0
18656,0,0,0,0,0,0,0,0,0,0,0,0
10302,0,0,0,0,0,0,0,0,0,0,0,0
18643,0,0,0,0,0,0,0,0,0,0,0,0
18642,0,0,0,0,0,0,0,0,0,0,0,0
18641,0,0,0,0,0,0,0,0,0,0,0,0
18640,0,0,0,0,0,0,0,0,0,0,0,0
18647,0,0,0,0,0,0,0,0,0,0,0,0
18646,0,0,0,0,0,0,0,0,0,0,0,0
18645,0,0,0,0,0,0,0,0,0,0,0,0
18644,0,0,0,0,0,0,0,0,0,0,0,0
18651,0,0,0,0,0,0,0,0,0,0,0,0
18650,0,0,0,0,0,0,0,0,0,0,0,0
18649,0,0,0,0,0,0,0,0,0,0,0,0
18648,0,0,0,0,0,0,0,0,0,0,0,0
18655,1,0,5,0,1,0,0,1,0,0,0,0
18654,1,0,0,0,1,0,0,0,0,0,0,0
10259,0,0,0,1,0,0,1,2,0,0,0,0
18653,0,0,0,0,0,0,0,0,0,0,0,0
10258,0,0,0,0,0,0,0,0,0,0,0,0
18652,0,0,0,0,0,0,0,0,0,0,0,0
10257,0,0,6,0,0,0,0,0,0,0,2,0
18627,0,0,0,0,0,0,0,0,0,0,0,0
10256,0,0,1,0,0,0,0,0,0,0,0,0
18626,0,0,0,0,0,0,0,0,0,0,0,0
10263,0,0,0,0,0,0,0,1,0,0,0,0
18625,0,0,0,0,0,0,0,0,0,0,0,0
10262,0,0,0,0,0,0,0,0,0,0,0,0
18624,0,0,0,0,0,0,0,0,0,0,0,0
10261,0,0,2,0,0,0,1,0,0,0,0,0
18631,0,0,6,0,0,1,1,0,0,0,1,0
10260,0,0,7,0,0,0,0,0,0,0,4,0
18630,0,0,0,0,0,0,1,1,0,0,0,0
10267,0,0,0,0,0,0,0,0,0,0,0,0
18629,0,0,0,0,0,0,0,0,0,0,0,0
10266,0,0,0,0,0,0,0,0,0,0,0,0
18628,0,0,0,0,0,0,0,0,0,0,0,0
10265,0,0,0,0,0,0,0,0,0,0,0,0
18635,0,0,1,0,0,0,0,0,0,0,0,0
10264,0,0,0,0,0,0,0,0,0,0,0,0
18634,0,0,5,1,0,1,0,0,0,0,1,0
10271,0,0,0,0,0,0,0,0,0,0,0,0
18633,0,0,1,0,0,0,0,0,0,0,3,0
10270,0,0,0,0,0,0,0,0,0,0,0,0
18632,0,0,6,0,0,0,0,0,0,0,0,0
18639,0,0,0,0,0,0,0,0,0,0,0,0
10268,0,0,0,0,0,0,0,0,0,0,0,0
18638,0,0,0,0,0,0,0,0,0,0,0,0
10243,0,0,0,0,0,0,0,1,0,0,0,0
18637,0,0,0,0,0,0,0,0,0,0,0,0
10242,0,0,0,0,0,0,0,0,0,0,0,0
10241,0,0,0,0,0,0,0,0,0,0,0,0
18636,0,0,0,0,0,0,0,0,0,0,0,0
10240,0,0,0,0,0,0,0,0,0,0,0,0
18483,0,0,2,0,0,0,1,1,0,0,3,0
18482,0,0,5,0,0,0,0,1,0,0,2,0
10247,0,0,0,0,0,0,1,0,0,0,0,0
18481,0,1,0,0,0,0,1,1,0,0,0,0
10246,0,0,4,0,0,1,0,0,0,0,1,0
18480,0,0,0,0,0,0,0,1,0,0,0,0
10245,0,0,8,0,0,0,1,0,1,0,16,1
10244,0,0,0,1,0,0,1,2,0,0,1,0
10251,0,0,0,0,0,0,0,0,0,0,0,0
18485,0,0,2,0,0,0,0,0,0,0,0,0
10250,0,0,10,0,2,0,0,0,0,0,0,0
18484,0,1,0,1,0,0,0,1,0,0,2,0
10249,0,1,4,0,0,2,0,2,0,0,8,1
10248,0,0,0,0,0,0,0,0,0,0,0,0
10255,0,0,8,0,0,0,2,0,0,0,2,0
10254,0,0,5,0,0,0,0,1,0,0,4,0
10253,0,0,7,0,0,0,0,0,0,0,0,0
10252,0,0,9,0,2,0,0,0,0,1,0,0
18467,0,0,0,0,0,0,0,0,0,0,0,0
18466,0,0,0,0,0,0,0,0,0,0,0,0
18465,0,0,0,0,0,0,0,0,0,0,0,0
18464,0,0,0,0,0,0,0,0,0,0,0,0
18471,0,0,0,0,0,0,0,0,0,0,0,0
18470,0,0,0,0,0,0,0,0,0,0,0,0
18469,0,0,0,0,0,0,0,0,0,0,0,0
18468,0,0,0,0,0,0,0,0,0,0,0,0
18475,0,0,0,0,0,0,0,0,0,0,0,0
18474,0,0,0,0,0,0,0,0,0,0,0,0
18473,0,0,0,0,0,0,0,0,0,0,0,0
18472,0,0,0,0,0,0,0,0,0,0,1,0
18479,0,0,0,0,0,0,0,0,0,0,0,0
18478,0,0,0,0,0,0,0,0,0,0,0,0
18477,0,0,0,0,0,0,0,0,0,0,0,0
18476,0,0,0,0,0,0,0,0,0,0,0,0
18451,0,0,0,0,0,0,0,0,0,0,0,0
18450,0,0,0,0,0,0,0,0,0,0,0,0
18449,0,0,0,0,0,0,0,0,0,0,0,0
18448,0,0,0,0,0,0,0,0,0,0,0,0
18455,0,0,0,0,0,0,0,0,0,0,0,0
18454,0,0,0,0,0,0,0,0,0,0,0,0
18453,0,0,0,0,0,0,0,0,0,0,0,0
18452,0,0,0,0,0,0,0,0,0,0,0,0
18459,0,0,0,0,0,0,0,0,0,0,0,0
18458,0,0,0,0,0,0,0,1,0,0,0,0
18457,0,0,0,0,0,0,0,0,0,0,0,0
2175,0,0,0,0,0,0,0,0,0,0,0,0
18456,0,0,0,0,0,0,0,0,0,0,0,0
2174,0,0,0,0,0,0,0,0,0,0,0,0
18463,0,0,0,0,0,0,0,0,0,0,0,0
18462,0,0,0,0,0,0,0,0,0,0,0,0
18461,0,1,7,0,2,0,1,0,0,0,0,0
2147,0,0,0,0,0,0,0,0,0,0,0,0
18460,0,0,2,0,0,1,2,0,0,0,1,0
2146,0,0,0,0,0,0,0,0,0,0,0,0
18435,0,0,0,0,0,0,0,0,0,0,0,0
2145,0,0,0,0,0,0,0,0,0,0,0,0
18434,0,0,0,0,0,0,0,0,0,0,0,0
2144,0,0,0,0,0,0,0,0,0,0,0,0
18433,0,0,0,0,0,0,0,0,0,0,0,0
18432,0,0,0,0,0,0,0,0,0,0,0,0
18439,0,0,0,0,0,0,0,0,0,0,0,0
2149,0,0,0,0,0,0,0,0,0,0,0,0
18438,0,0,0,0,0,0,0,0,0,0,0,0
2148,0,0,0,0,0,0,0,0,0,0,0,0
18437,0,0,0,0,0,0,0,0,0,0,0,0
18436,0,0,0,0,0,0,0,0,0,0,0,0
18443,0,0,0,0,0,0,0,0,0,0,0,0
18442,0,0,0,0,0,0,0,0,0,0,0,0
18441,0,0,0,0,0,0,0,0,0,0,0,0
18440,0,0,0,0,0,0,0,0,0,0,0,0
18447,0,0,0,0,0,0,0,0,0,0,0,0
18446,0,0,0,0,0,0,0,0,0,0,0,0
18445,0,0,0,0,0,0,0,0,0,0,0,0
18444,0,0,1,0,0,0,0,0,0,0,0,0
2143,0,0,0,0,0,0,0,0,0,0,0,0
2142,0,0,0,0,0,0,0,0,0,0,0,0
2487,0,0,0,0,0,0,0,0,0,0,0,0
2491,0,0,0,0,0,0,0,0,0,0,0,0
2490,0,0,3,0,0,0,0,0,0,0,0,0
2489,0,0,0,0,0,0,0,0,0,0,0,0
2488,0,0,0,0,0,0,0,0,0,0,0,0
2495,0,0,0,0,0,0,0,0,0,0,0,0
2494,0,0,0,0,0,0,0,0,0,0,0,0
2493,0,0,0,0,0,0,0,0,0,0,0,0
2492,0,0,0,0,0,0,0,0,0,0,0,0
10739,0,0,6,0,0,0,0,1,0,0,0,0
10738,0,0,9,1,1,0,1,0,1,1,1,0
10737,0,0,1,0,0,0,0,1,0,0,1,0
10736,0,0,3,0,0,0,1,1,0,0,0,0
10743,0,0,4,0,0,1,2,0,1,0,1,0
10742,1,4,7,0,0,0,0,0,0,4,1,1
10741,0,8,4,1,0,1,0,1,0,1,0,0
10740,0,0,0,0,0,1,0,2,1,0,2,0
10747,0,0,3,0,0,0,1,0,1,0,0,0
10746,0,0,5,0,0,0,0,0,0,2,0,0
10745,0,0,0,0,0,0,0,0,0,0,0,0
10744,0,0,4,0,0,0,0,0,0,0,0,0
10751,0,0,0,0,0,0,0,0,0,0,0,0
10750,0,0,0,0,0,0,0,1,0,0,0,0
10749,0,0,2,0,0,0,0,1,0,1,2,0
10748,0,0,2,0,0,0,0,0,0,0,0,0
10723,0,0,0,0,0,0,0,0,0,0,0,0
10722,0,0,2,0,0,0,0,0,0,0,0,0
10721,0,0,0,0,0,0,0,0,0,0,0,0
10720,0,0,0,0,0,0,0,0,0,0,0,0
10727,0,0,0,0,0,0,0,0,0,0,0,0
10726,1,0,1,0,1,0,0,0,0,0,0,0
10725,0,0,0,0,0,0,0,0,0,0,0,0
10724,0,0,4,0,0,0,0,0,0,0,0,0
10731,0,0,3,0,0,0,0,0,0,0,0,0
10730,0,0,0,0,0,0,0,0,0,0,0,0
10729,0,0,0,0,0,0,0,0,0,0,0,0
10728,0,0,0,0,0,0,0,0,0,0,0,0
10735,0,0,1,1,0,0,0,0,0,0,0,0
10734,0,0,1,0,0,0,0,0,0,0,0,0
10733,0,0,2,1,0,0,0,0,0,0,0,0
10732,1,0,4,0,1,0,1,0,0,0,0,0
2530,0,0,3,0,0,0,0,0,0,0,0,0
18819,0,0,0,0,0,0,0,0,0,0,0,0
2529,0,0,6,0,0,0,0,0,0,0,0,0
18818,0,0,0,0,0,0,0,0,0,0,0,0
2528,0,0,2,0,0,0,0,0,0,0,0,0
18817,0,0,0,0,0,0,0,0,0,0,0,0
18816,0,0,0,1,0,0,0,0,0,0,0,0
18823,0,0,0,1,0,0,1,2,0,0,3,0
2533,0,0,0,0,0,0,0,0,0,0,0,0
18822,0,0,0,0,0,0,0,0,0,0,0,0
2532,0,0,0,0,0,0,0,0,0,0,0,0
18821,0,0,0,0,0,0,0,0,0,0,0,0
18820,0,0,0,0,0,0,0,0,0,0,0,0
18827,0,0,2,2,1,0,0,1,0,2,1,0
18826,0,0,2,0,1,0,0,0,0,0,1,0
10719,0,0,0,0,0,0,0,0,0,0,0,0
18825,0,0,0,0,0,0,0,0,0,0,0,0
18824,0,0,0,0,0,0,1,1,0,0,0,0
18829,0,0,0,1,0,0,0,0,0,0,0,0
18828,0,0,0,0,0,0,0,0,0,0,0,0
2514,0,0,0,0,0,0,0,0,0,0,0,0
18931,0,0,0,0,0,0,0,0,0,0,0,0
2513,0,0,0,0,0,0,0,0,0,0,0,0
2512,0,0,2,0,0,0,0,0,0,0,0,0
2519,0,0,0,0,0,0,0,0,0,0,0,0
2518,0,0,0,0,0,0,0,0,0,0,0,0
18935,0,0,2,0,0,0,0,0,0,0,0,0
2517,0,0,0,0,0,0,0,0,0,0,0,0
18934,0,0,0,0,0,0,0,0,0,0,0,0
18933,0,0,0,0,0,0,0,0,0,0,0,0
2523,0,0,0,0,0,0,0,0,0,0,0,0
18932,0,0,0,0,0,0,0,0,0,0,0,0
2522,0,0,0,0,0,0,0,0,0,0,0,0
18939,0,0,0,0,0,0,0,0,0,0,0,0
2521,0,0,0,0,0,0,0,0,0,0,0,0
18938,0,0,0,0,0,0,0,0,0,0,0,0
2520,0,0,0,0,0,0,0,0,0,0,0,0
